,Acc_ID,New_trsc_Amt,Contract_Date,Gender,Age,Job,Family,Cancellation,Deposit_Code
19321,960-036950-78755,10000,2024-01-12,여성,33,회사원,이혼,no,081-000421
2730,414-066682-24265,40000,2023-04-13,남성,54,기술자,미혼,no,081-000481
25927,535-365678-09929,10000,2024-05-01,남성,29,기업가,이혼,no,081-000611
1760,897-023806-15036,10000,2023-03-30,여성,31,기술자,미혼,no,081-000421
15892,071-515491-29424,40000,2023-11-16,여성,30,기업가,이혼,no,081-000651
17535,268-413534-50286,20000,2023-12-13,남성,31,회사원,결혼,no,081-000351
24210,567-720450-48720,20000,2024-04-02,남성,5,미확인,미혼,no,081-000171
2981,062-213585-07870,10000,2023-04-17,남성,37,공무원,미혼,yes,081-000331
11050,663-662072-97174,10000,2023-08-23,여성,32,회사원,미확인,no,081-000083
3673,694-757051-28303,90000,2023-04-27,남성,35,회사원,미혼,no,A23-000091
22920,047-088495-53697,10000,2024-03-13,남성,34,기술자,미혼,no,081-000048
9555,002-812920-65896,20000,2023-07-28,여성,48,산업노동자,이혼,no,081-000066
9785,783-504220-99844,40000,2023-08-01,남성,29,회사원,결혼,no,A23-000057
16003,296-118699-60200,60000,2023-11-20,남성,75,은퇴,결혼,no,081-000671
1726,318-487993-28895,70000,2023-03-30,남성,48,기술자,결혼,no,081-000591
22405,208-786097-27612,10000,2024-03-05,남성,37,기술자,결혼,no,081-000305
20029,988-446567-31230,40000,2024-01-24,여성,26,서비스종사자,미혼,no,081-000046
2393,064-082994-00169,10000,2023-04-07,남성,52,회사원,미혼,yes,081-000163
13045,769-545195-81193,10000,2023-09-22,여성,28,미취업자,이혼,no,A23-000044
1392,934-136358-16058,140000,2023-03-24,여성,45,회사원,이혼,no,081-000076
14508,777-068840-31544,30000,2023-10-24,남성,29,산업노동자,미혼,no,A23-000062
14476,741-867699-56297,20000,2023-10-24,남성,44,기술자,결혼,no,081-000071
6198,249-981651-25900,10000,2023-06-08,남성,50,산업노동자,이혼,no,081-000203
25751,069-214152-89741,20000,2024-04-29,남성,41,산업노동자,이혼,no,A23-000081
7664,386-419156-13311,10000,2023-06-29,여성,43,회사원,결혼,no,081-000047
25093,078-491911-16595,10000,2024-04-17,남성,34,기술자,결혼,no,081-000342
13881,500-939623-45943,20000,2023-10-13,여성,33,회사원,미혼,no,081-000101
5434,862-461290-27215,10000,2023-05-25,남성,33,산업노동자,이혼,no,081-000049
3051,898-475495-08767,30000,2023-04-18,남성,34,산업노동자,이혼,no,081-000521
14041,962-241697-36410,50000,2023-10-16,여성,40,회사원,이혼,no,A23-000081
11825,907-208402-07277,50000,2023-09-05,남성,85,은퇴,결혼,no,081-000441
13945,177-115161-99353,10000,2023-10-13,남성,29,군인,미혼,no,081-000322
2145,691-848933-49414,10000,2023-04-05,남성,33,자영업자,이혼,yes,081-000461
11737,408-301875-96235,10000,2023-09-04,남성,43,자영업자,미혼,no,081-000651
25200,593-904307-85581,20000,2024-04-18,여성,36,자영업자,미혼,no,081-000461
25722,621-556767-23421,50000,2024-04-26,여성,49,회사원,결혼,no,081-000048
21869,640-155286-15372,50000,2024-02-23,남성,42,회사원,이혼,no,081-000063
24166,431-077896-80093,60000,2024-04-02,남성,39,회사원,결혼,no,081-000521
2495,887-267275-99339,10000,2023-04-10,여성,19,군인,미혼,no,081-000322
7742,795-351853-35880,40000,2023-06-30,여성,29,회사원,이혼,no,081-000043
23616,267-885955-66502,10000,2024-03-22,남성,54,산업노동자,결혼,yes,A23-000101
18351,643-336868-38659,10000,2023-12-27,여성,45,회사원,결혼,no,081-000091
5855,096-278939-58005,20000,2023-06-01,남성,36,산업노동자,이혼,no,081-000065
4231,647-224810-83075,30000,2023-05-08,남성,34,미취업자,미혼,yes,081-000521
24922,537-138051-35364,40000,2024-04-15,여성,11,학생,미혼,no,081-000171
15876,647-360780-00089,10000,2023-11-16,여성,28,회사원,결혼,no,081-000251
6140,757-342500-94737,20000,2023-06-07,여성,37,자영업자,결혼,no,081-000042
20744,790-390164-48204,10000,2024-02-02,여성,66,은퇴,결혼,yes,081-000084
6899,133-467066-95716,20000,2023-06-19,남성,37,기술자,결혼,no,081-000202
15158,581-276543-56120,10000,2023-11-03,여성,29,기업가,미혼,no,081-000461
10198,286-310200-49716,10000,2023-08-08,여성,57,회사원,미확인,yes,081-000371
16928,428-594263-33053,20000,2023-12-05,여성,46,산업노동자,이혼,no,081-000121
24753,223-278260-40861,100000,2024-04-11,여성,37,산업노동자,미혼,no,A23-000053
17017,516-910794-37403,50000,2023-12-06,여성,40,산업노동자,결혼,no,A23-000059
16293,462-578437-48533,20000,2023-11-23,남성,37,공무원,결혼,no,081-000303
2557,957-319611-42388,10000,2023-04-11,남성,37,회사원,미혼,no,081-000149
21255,108-301781-93961,20000,2024-02-14,여성,55,회사원,미혼,no,081-000521
11982,193-245558-44795,20000,2023-09-07,남성,46,기술자,미혼,no,081-000066
14257,036-683970-88814,10000,2023-10-19,남성,42,회사원,결혼,no,081-000043
24989,260-911246-64932,20000,2024-04-16,여성,59,은퇴,미혼,no,081-000149
24571,843-047884-13698,30000,2024-04-08,여성,43,기술자,이혼,no,A23-000045
22155,797-941516-40828,20000,2024-02-28,남성,47,산업노동자,결혼,no,081-000013
21470,490-533794-74823,90000,2024-02-19,남성,23,군인,미혼,no,081-000322
25694,777-549249-54864,10000,2024-04-26,남성,36,회사원,미혼,no,081-000061
17537,008-983929-63864,30000,2023-12-13,여성,89,은퇴,미혼,no,081-000511
3394,324-045018-13857,30000,2023-04-24,여성,26,회사원,결혼,no,081-000301
1101,787-064220-04635,10000,2023-03-21,여성,27,산업노동자,미혼,no,A23-000054
17281,287-875530-36535,20000,2023-12-08,여성,35,산업노동자,결혼,no,081-000151
12112,914-038283-18778,10000,2023-09-08,남성,51,서비스종사자,결혼,no,081-000271
24867,253-678331-56625,10000,2024-04-12,여성,40,공무원,미확인,yes,081-000391
21986,354-871336-54753,30000,2024-02-26,여성,29,회사원,미확인,no,081-000304
10979,147-893518-02118,10000,2023-08-22,여성,34,회사원,미혼,no,081-000661
15732,596-409875-44174,10000,2023-11-15,여성,25,회사원,결혼,no,081-000047
969,301-029862-29346,50000,2023-03-20,여성,30,자영업자,결혼,no,081-000461
6797,307-853073-91834,10000,2023-06-16,여성,37,자영업자,결혼,no,081-000066
13223,786-517927-65310,10000,2023-09-26,남성,30,미취업자,미혼,no,081-000304
21893,514-362717-62213,110000,2024-02-23,여성,37,회사원,결혼,no,081-000371
3177,243-917113-29627,10000,2023-04-19,남성,24,학생,결혼,no,A23-000062
13716,623-454867-00784,80000,2023-10-11,남성,32,기술자,결혼,no,081-000401
13681,170-885838-19614,10000,2023-10-10,남성,68,군인,이혼,no,081-000261
10891,838-240408-56251,40000,2023-08-21,여성,7,학생,미혼,no,081-000171
7991,989-831748-95877,10000,2023-07-04,남성,34,서비스종사자,이혼,no,081-000045
22118,933-745506-47972,30000,2024-02-28,남성,36,산업노동자,미혼,no,081-000611
13728,472-418849-07124,20000,2023-10-11,여성,57,공무원,결혼,no,081-000152
8986,125-933569-08107,10000,2023-07-19,남성,38,산업노동자,결혼,no,A23-000062
25705,813-418626-43329,60000,2024-04-26,여성,54,주부,이혼,no,081-000153
15597,777-480884-18329,10000,2023-11-13,여성,30,회사원,미혼,no,081-000046
6945,978-053603-41338,20000,2023-06-19,남성,35,산업노동자,미혼,no,081-000353
25940,407-186996-20354,30000,2024-05-01,남성,53,기술자,결혼,no,081-000153
6400,346-471662-09065,20000,2023-06-12,여성,38,산업노동자,미혼,no,081-000601
19992,483-811659-88739,10000,2024-01-23,남성,25,회사원,미혼,yes,081-000101
22321,372-387707-85037,10000,2024-03-04,남성,34,회사원,결혼,no,081-000082
7315,183-756674-16662,10000,2023-06-23,여성,34,자영업자,결혼,no,081-000461
4299,177-400072-09554,20000,2023-05-09,여성,30,서비스종사자,결혼,no,A23-000055
24590,268-803247-42752,10000,2024-04-08,남성,34,산업노동자,이혼,no,081-000551
24282,601-492859-92941,10000,2024-04-03,여성,52,서비스종사자,결혼,no,081-000352
18883,040-147928-03566,50000,2024-01-05,남성,33,회사원,결혼,no,A23-000044
24560,665-749934-22910,30000,2024-04-08,남성,36,산업노동자,결혼,no,A23-000021
6606,055-458195-90565,20000,2023-06-14,남성,37,기술자,미혼,yes,081-000281
6139,007-919561-34309,10000,2023-06-07,여성,30,기업가,미혼,no,081-000651
14188,201-986843-03797,10000,2023-10-18,남성,34,산업노동자,결혼,no,081-000521
12303,484-252781-34263,30000,2023-09-12,남성,59,공무원,미확인,no,081-000101
25145,890-675239-53928,30000,2024-04-18,남성,39,회사원,미혼,no,081-000145
19466,087-034945-41819,10000,2024-01-15,여성,45,회사원,미혼,no,081-000143
13501,019-163490-95548,10000,2023-10-06,여성,41,기술자,결혼,no,A23-000052
9728,858-684258-58050,10000,2023-07-31,여성,41,산업노동자,결혼,no,081-000601
13542,740-350832-10532,10000,2023-10-06,남성,35,공무원,미혼,no,081-000161
13287,995-158067-47944,10000,2023-09-27,여성,31,주부,미혼,no,081-000081
18624,015-738378-67390,50000,2024-01-02,남성,45,회사원,이혼,no,081-000091
19631,840-267759-57546,30000,2024-01-17,남성,35,기술자,이혼,no,081-000149
12800,810-294452-78688,60000,2023-09-20,남성,54,기술자,결혼,no,A23-0000510
8618,704-727159-66068,10000,2023-07-13,여성,50,회사원,결혼,no,081-000084
10165,220-353288-40595,10000,2023-08-08,여성,30,학생,결혼,yes,081-000302
18120,520-962275-28108,20000,2023-12-22,남성,49,회사원,결혼,no,A23-0000511
13627,503-669644-83732,50000,2023-10-10,여성,76,은퇴,미혼,no,081-000441
8213,482-939777-29203,60000,2023-07-07,여성,37,자영업자,미혼,no,A23-000045
17713,932-193966-70734,10000,2023-12-15,여성,51,산업노동자,결혼,no,081-000149
17757,078-227537-92128,80000,2023-12-15,남성,39,기술자,미혼,no,081-000067
8576,557-282042-22243,10000,2023-07-13,여성,18,주부,미확인,no,081-000381
25974,677-085399-19321,80000,2024-05-01,여성,42,회사원,결혼,no,081-000581
16734,677-880165-20670,20000,2023-11-30,남성,37,기술자,결혼,no,081-000141
1523,077-023232-34876,10000,2023-03-27,여성,41,회사원,결혼,yes,081-000332
3041,074-037463-91314,10000,2023-04-18,여성,30,회사원,미혼,no,081-000381
12669,583-449281-65855,30000,2023-09-18,여성,48,기업가,이혼,no,081-000063
17128,689-874777-99871,50000,2023-12-07,남성,36,기술자,미혼,no,081-000152
11253,587-174887-49284,10000,2023-08-25,남성,30,서비스종사자,결혼,no,081-000064
26101,484-508653-47980,10000,2024-05-02,남성,34,회사원,결혼,no,081-000661
18865,180-142636-20610,10000,2024-01-05,남성,38,기업가,이혼,no,081-000013
13951,902-988752-28992,10000,2023-10-13,여성,30,기술자,미확인,no,081-000471
4016,319-596963-56836,20000,2023-05-02,여성,34,산업노동자,결혼,no,081-000101
18944,279-632941-95942,30000,2024-01-05,남성,43,산업노동자,결혼,no,081-000332
8422,635-051231-57899,10000,2023-07-11,남성,54,기술자,결혼,no,081-000161
2654,491-027189-25265,10000,2023-04-12,남성,29,산업노동자,미혼,no,081-000351
19807,715-899791-66237,10000,2024-01-19,여성,31,공무원,결혼,no,081-000065
17814,392-330226-84113,40000,2023-12-18,남성,48,기술자,이혼,no,081-000149
7328,722-065514-56513,10000,2023-06-23,여성,24,은퇴,미혼,yes,081-000431
6341,107-518040-38892,30000,2023-06-09,여성,40,서비스종사자,이혼,no,081-000371
18197,270-171890-46561,40000,2023-12-22,여성,47,회사원,이혼,yes,081-000241
2317,754-776672-14234,20000,2023-04-07,여성,30,회사원,미혼,no,081-000081
702,462-578137-59349,20000,2023-03-15,남성,51,회사원,결혼,no,081-000072
19946,750-349641-95146,120000,2024-01-23,여성,59,주부,결혼,no,081-000301
22624,840-025247-66343,10000,2024-03-08,남성,50,회사원,결혼,no,081-000011
16487,817-402855-48623,20000,2023-11-27,여성,33,서비스종사자,결혼,no,081-000241
19322,485-317245-24461,20000,2024-01-12,여성,29,산업노동자,미혼,no,081-000501
5708,008-260283-54065,40000,2023-05-31,여성,47,회사원,이혼,no,081-000141
50,063-500306-74106,10000,2023-03-07,남성,45,기술자,미혼,no,081-000144
23655,945-495842-05156,80000,2024-03-25,여성,63,은퇴,결혼,no,081-000541
23229,488-507162-93687,10000,2024-03-19,남성,32,기술자,이혼,no,A23-000054
19293,767-811416-63332,20000,2024-01-11,여성,71,은퇴,이혼,no,A23-000044
24152,305-623958-82713,10000,2024-04-02,남성,24,기술자,미혼,no,081-000077
14232,367-485964-88877,20000,2023-10-19,남성,32,회사원,이혼,no,081-000291
22147,599-233362-37194,30000,2024-02-28,여성,30,회사원,결혼,no,081-000471
24490,961-209147-67972,30000,2024-04-05,남성,47,기술자,이혼,no,081-000342
8382,116-075179-57383,10000,2023-07-10,남성,26,군인,미혼,no,081-000321
11772,151-295918-23683,50000,2023-09-04,남성,54,서비스종사자,결혼,no,A23-000055
10907,148-114409-62454,10000,2023-08-21,여성,36,산업노동자,이혼,no,A23-000058
1019,507-346113-91166,10000,2023-03-20,여성,75,은퇴,미혼,yes,081-000084
968,921-054833-13778,10000,2023-03-20,남성,69,회사원,미확인,no,081-000191
21019,926-673198-92380,40000,2024-02-08,여성,46,회사원,결혼,no,081-000083
2000,702-028983-41852,30000,2023-04-04,여성,35,산업노동자,결혼,no,A23-000052
16674,950-423265-98790,30000,2023-11-29,여성,39,기술자,미혼,no,081-000012
23776,189-240607-43523,10000,2024-03-26,여성,36,회사원,미혼,no,A23-000031
24871,965-349277-77850,10000,2024-04-12,여성,26,학생,미혼,no,081-000084
17543,672-422437-13596,70000,2023-12-13,남성,30,회사원,이혼,no,A23-000054
20765,786-216836-64137,10000,2024-02-05,남성,20,군인,미혼,no,081-000321
22203,983-312770-16889,50000,2024-02-29,남성,28,산업노동자,미혼,no,081-000351
19074,779-423222-91625,20000,2024-01-09,남성,42,산업노동자,결혼,no,081-000591
19138,828-701301-59120,20000,2024-01-10,여성,39,회사원,미혼,no,A23-000091
25676,832-198132-92721,10000,2024-04-26,남성,43,기술자,미혼,no,A23-0000512
2382,577-846059-37395,20000,2023-04-07,여성,31,산업노동자,미혼,yes,081-000202
15790,067-212994-35486,10000,2023-11-15,여성,32,회사원,미혼,no,081-000147
19126,363-246696-26342,50000,2024-01-09,남성,73,자영업자,결혼,no,081-000451
22665,324-409873-15309,10000,2024-03-08,남성,37,기술자,미혼,no,081-000551
3362,180-908841-12490,10000,2023-04-21,여성,33,회사원,결혼,no,081-000143
24017,382-623527-50934,30000,2024-03-29,남성,25,회사원,미혼,no,081-000191
1380,089-936589-97957,30000,2023-03-24,남성,58,은퇴,결혼,no,081-000148
10743,268-587792-01385,30000,2023-08-17,여성,52,은퇴,결혼,no,081-000147
3689,542-480223-86509,20000,2023-04-27,여성,24,서비스종사자,미혼,no,A23-000031
5213,847-445481-27124,50000,2023-05-22,남성,84,은퇴,결혼,no,081-000671
25997,056-880294-97863,20000,2024-05-01,남성,35,회사원,미혼,no,081-000571
10359,310-899570-56973,20000,2023-08-10,남성,28,서비스종사자,결혼,no,081-000591
16015,061-739155-68331,20000,2023-11-20,남성,48,공무원,결혼,no,A23-000091
9461,726-263767-57641,10000,2023-07-26,남성,48,기업가,미혼,no,081-000352
19657,315-922054-74256,10000,2024-01-18,여성,43,산업노동자,결혼,no,081-000481
15429,090-360637-95548,40000,2023-11-09,여성,23,군인,미혼,no,081-000323
18178,318-558623-43783,10000,2023-12-22,여성,40,기술자,미혼,no,081-000081
1701,967-652505-54947,10000,2023-03-30,남성,50,서비스종사자,이혼,no,A23-000042
2850,866-946782-63115,10000,2023-04-14,여성,31,회사원,결혼,no,081-000521
6047,826-508104-25470,50000,2023-06-05,남성,42,기술자,결혼,no,081-000601
11179,261-515304-72656,30000,2023-08-24,남성,42,산업노동자,결혼,yes,081-000074
12781,544-098217-94344,10000,2023-09-20,남성,40,공무원,결혼,no,081-000332
1575,665-377673-62014,30000,2023-03-28,여성,42,자영업자,이혼,no,081-000461
15260,001-818956-76179,50000,2023-11-07,여성,37,기술자,결혼,no,081-000271
16591,850-439353-41448,10000,2023-11-28,여성,46,산업노동자,미혼,no,081-000011
7371,830-340679-86515,20000,2023-06-26,여성,41,미취업자,미혼,no,081-000304
10400,018-497732-41433,10000,2023-08-10,여성,58,은퇴,결혼,no,081-000305
14153,498-903328-38849,10000,2023-10-18,여성,45,산업노동자,결혼,no,081-000068
21989,653-204464-08387,20000,2024-02-26,남성,29,산업노동자,결혼,no,A23-000054
22518,896-097200-06583,20000,2024-03-06,여성,33,회사원,미혼,yes,A23-000061
6873,778-934895-67043,70000,2023-06-16,남성,29,기술자,결혼,no,A23-0000511
10968,350-932893-05395,10000,2023-08-21,여성,23,산업노동자,미혼,no,081-000073
972,331-840926-53369,70000,2023-03-20,여성,53,기업가,미혼,no,081-000491
15781,539-072858-32353,20000,2023-11-15,여성,29,산업노동자,결혼,no,081-000121
2439,627-572741-10360,60000,2023-04-10,여성,50,공무원,미혼,no,081-000049
15203,955-095014-51042,20000,2023-11-06,여성,46,회사원,결혼,no,A23-0000510
4373,441-857079-90152,10000,2023-05-10,여성,27,자영업자,결혼,no,081-000062
11258,002-375176-19583,20000,2023-08-25,남성,34,공무원,미혼,yes,081-000046
